Species	Yeast.txt																																				
E (entity)	3	Cycle1	Cycle2	Cycle3																																			
EG (entity groupping)	1	1	1	1																																			
T (time)	12	1	2	3	4	5	6	7	8	9	10	11	12
R (replicate)	1																																				
DATA	9335																																				
10020_at	2.990919352	2.724855423	2.334846735	2.795275688	3.187429905	2.968409538	2.783315182	2.755486012	3.228813887	2.014574051	2.269406557	2.672081232	2.841561556	2.639772892	2.545146704	2.925798893	2.799331188	2.715306044	2.748230219	2.77861762	3.020571232	3.102986336	3.017167568	2.682224512	3.026861906	2.528994083	2.781674147	2.987829924	2.777892351	2.660714388	2.801317215	3.307787418	2.459340811	3.010826588	2.917087793	2.952281952
10021_at	0.60839951	0.893641651	0.679909229	0.782902122	0.912458003	0.751634002	0.648970723	0.67398119	0.313559324	0.395739913	0.430365324	0.525888324	0.619977057	0.902272761	0.858916461	0.785388172	0.452619821	0.673469365	0.546006024	0.406047493	0.307428569	0.554067969	0.581545055	0.601787508	0.587301552	0.736094713	0.666289628	0.810344875	0.621900797	0.597689092	0.639956117	0.433868945	0.230769232	0.549212575	0.622851312	0.62551862
10022_at	1.015891075	0.709826589	0.987514198	0.967379093	1.043771148	0.997821331	1.136511326	0.972831786	0.191283301	0.454035908	0.490867585	0.708629429	0.686567187	1.001136422	1.169300199	1.109588981	0.934225261	1.306122422	0.951466084	0.849891961	0.992000043	1.081359386	0.90987128	0.870903671	1.257631302	1.132544398	1.412895918	1.372211099	1.460743666	1.167016864	1.331503868	0.760197759	0.654945076	1.233267784	0.939332604	0.988589168
10023_at	0.018161181	0.016184971	0.032917142	0.078740157	0.138047144	0.100217864	0.254604548	0.033437829	0.027845036	0.02130045	0.012557078	0.056852791	0.017221585	0.118181817	0.137697518	0.029680366	0.321070224	0.139795914	0.144590497	0.019438444	0.081142858	0.085478887	0.054721028	0.015888778	0.024420025	0.034319527	0.106334843	0.23935093	0.283057839	0.237394974	0.233808994	0.039555006	0.016483517	0.062992126	0.0182002	0.074688792
10024_at	2.799092054	2.707514286	2.030647039	2.330708742	2.511784554	1.842048049	1.302275062	1.721003175	2.398305178	1.920403719	1.973744273	3.410152197	2.63834691	3.234091043	1.64785552	0.746575356	1.43589747	1.598979473	2.122345686	2.319654465	3.386285543	3.083419085	3.139485121	2.677259207	1.993895054	2.305325508	2.038461447	2.34077096	2.318181753	1.756302595	2.22612524	2.362175465	2.186813354	2.254921198	2.992922068	2.893153191
10025_at	0.964812696	0.954913259	0.661747992	1.040494919	0.99214375	0.587145984	0.403033584	0.794148386	0.765133202	0.599775791	0.802511454	0.700507581	0.776119411	1.035227299	0.670428872	0.356164396	0.700111449	0.43877551	0.976744115	0.983801246	0.461714298	0.73841393	0.785407662	0.644488633	0.559218585	0.904142022	0.761312246	1.343813419	0.848140478	0.412815124	0.737650931	0.533992589	0.34065935	0.490157485	0.815975666	0.759335995
10026_at	1.220204353	2.546820879	1.316685557	2.213723421	2.059483767	1.745097995	1.373781085	1.847440004	0.480629563	0.756726503	0.646118701	0.817258894	1.318025351	2.494318247	1.471783161	1.3595891	1.390189528	1.222448945	2.096056461	0.852051854	1.005714297	0.787847579	0.857296169	0.790466726	0.710622728	2.151479244	1.808823466	2.710953236	1.996900797	1.20588243	1.594950676	0.191594556	1.030769348	0.726377964	0.791708767	0.965767562
10027_at	6.491487503	10.24624252	7.511918068	8.645668983	8.375982285	7.60566473	7.594799042	7.028213024	1.486682892	1.800448537	1.742009282	2.220304489	5.569460869	10.47386456	7.010157585	8.010273933	6.614269733	5.733673573	6.768453121	3.244060278	2.007999897	1.826982379	1.417382002	2.474677324	3.877900124	11.56094742	8.234163284	7.670385838	7.524793625	8.12815094	6.010976791	1.674907207	2.694505453	1.827755928	2.019211292	2.84439826
10028_at	0.648127139	0.582658947	0.740068078	0.373453349	0.718294084	0.698257089	0.729144096	0.61024034	0.285714298	1.430493355	0.995433748	0.854822278	0.603903592	0.605681837	0.415349871	0.624429226	0.569676697	0.517346919	0.604651153	0.533477306	0.881142855	1.474768162	1.272532225	1.059582949	0.666666687	0.681656778	0.657239795	0.42190671	0.530991733	0.609243691	0.702524722	0.281829387	1.278022051	1.217519641	0.96258837	0.725103736
10029_at	2.457434654	2.38959527	2.039727449	1.480315089	0.854096532	0.957516372	0.985915422	0.360501587	1.55084753	1.336322904	2.490867615	2.537055731	2.275545359	2.587500095	1.24830699	1.244292259	0.87179482	0.724489808	1.20728004	1.336933017	1.886857152	2.432543755	2.421673775	2.413108349	1.108669162	2.217751503	1.298642635	1.474645019	0.987603247	1.051470637	0.278814495	1.658837914	1.891208887	2.811023712	2.624873638	2.684647083
10030_at	0.750283778	0.547976911	0.77298522	0.587176621	0.66329968	0.605664492	0.804983735	0.615465045	0.267554492	0.769058347	0.722602725	0.46294415	1.113662481	0.597727299	0.537246048	0.565068483	0.53511703	0.535714269	0.573306322	0.399568021	0.598857164	0.668383121	0.650214553	0.597815335	0.518925548	0.708875775	0.712669671	0.435091317	0.460743785	0.44747898	0.455543369	0.260815799	0.608791232	0.583661437	0.391304344	0.556016564
10031_at	1.404086232	1.365317822	1.769580007	1.519685149	1.904601574	1.624183059	1.969664097	2.297805548	3.698547363	1.419282556	1.625570774	1.25076139	1.561423779	1.389772773	1.712189555	1.503424644	1.059085846	1.251020312	1.663296223	3.908207178	1.689142823	1.648815632	1.712446451	1.890764594	0.976800978	1.313609481	1.668552041	1.0851928	1.397727251	1.59663868	1.875960469	5.794807911	1.583516598	1.430118084	1.441860437	1.579875469
10032_at	0.936435878	1.253179193	1.657207727	1.600674987	1.722783446	1.318082809	1.499458194	1.889237285	3.651331902	2.424888134	1.400684953	1.249746203	0.904707313	1.531818271	1.790067792	1.778538942	1.317725778	1.345918298	1.505560994	2.221382141	3.665143013	1.767250299	1.421673775	1.351539254	1.284493327	1.660355091	2.073529482	1.523326635	1.407024741	1.241596699	1.709110856	2.683559895	3.104395628	1.65157485	1.353892684	0.99999994
10033_at	0.678774118	0.723699391	0.903518736	0.636670411	0.602693617	0.741830051	0.934994578	0.936259151	1.083535194	0.404708534	0.369863033	0.60609138	0.442020684	0.729545414	0.625282168	0.420091331	0.487179488	0.712244928	0.908998966	0.888768911	0.644571424	0.540679693	0.483905554	0.581926525	0.703296721	0.546745598	0.730769217	0.676470578	0.68491739	0.676470637	0.804610372	0.852904797	0.268131882	0.511811018	0.639029324	0.513485432
10034_at	0.846765041	0.732948005	1.279228091	1.370078802	1.455667853	1.333333373	1.671722651	2.086729288	11.49636841	1.553811789	1.058219194	2.27614212	1.051664829	0.925000072	1.490970731	0.742009163	1.838350058	1.444898009	2.096056461	7.185745239	3.314285755	1.421215177	1.96888411	2.282025814	1.114774227	0.86272192	1.417420864	1.42190671	1.434917212	1.793067217	2.456641197	11.34734154	1.374725342	1.462598443	2.56622839	2.242738485
10035_at	1.733257651	1.776878595	2.048808098	2.274465799	2.296296358	2.05991292	1.783315301	2.433646917	2.585956573	1.875560641	1.961187243	2.26091361	2.293915272	1.832954645	1.611738205	0.861872137	1.882943034	1.622448921	2.623862267	2.657667398	2.666285753	2.652935028	2.539699554	2.200595856	1.621489644	1.944378734	2.593891382	1.735294223	1.523760319	1.986344695	2.878156185	3.023485661	1.480219841	1.734251976	2.353892803	2.402489662
10036_at	1.644721866	1.964161754	2.013620853	2.424072027	2.099887848	2.165577412	2.180931568	2.667711735	3.11501193	1.507847667	1.650685072	1.631471992	1.733639598	2.0090909	1.331828475	1.45091331	2.079152822	1.718367219	2.646107197	3.683585405	1.371428609	1.701338768	1.565450549	1.4637537	1.449328423	2.424852133	2.75339365	1.716024399	1.985537171	1.314075708	2.529088974	2.682323694	1.403296709	1.141732335	1.563195109	1.677385807
10037_at	0.55618614	0.499421954	0.455164582	0.527559102	0.391694754	0.447712392	0.457204759	0.416927934	0.641646504	0.49439463	0.449771702	0.349238575	0.43857637	0.3840909	0.372460485	0.464611888	0.467112631	0.258163244	0.466127366	0.425485969	0.411428571	0.333676636	0.498927027	0.204568028	0.402930409	0.662721872	0.625565588	0.451318473	0.390495867	0.296218514	0.540065885	0.239802212	0.317582428	0.265748024	0.238624871	0.259336084
10038_i_at	11.55391598	11.14913273	7.952326775	10.0764904	14.41077518	8.022875786	6.826651573	5.818181992	2.311137915	7.153587341	5.462328911	7.865989685	8.187141418	8.952272415	6.186229706	6.856164455	7.421404839	6.12142849	5.651162624	3.158747196	4.425142765	5.201853752	6.778969765	5.787487507	6.623931885	14.05562115	13.62443542	8.570994377	10.7603302	10.86029434	9.597146034	3.526575804	7.16373682	6.785433292	6.733063698	6.731327534
10039_s_at	1.425652623	1.209248543	0.880817235	1.183352113	1.524130344	0.561002195	0.80931735	0.801462889	0.306295395	0.839686155	0.773972631	0.780710638	0.916188359	0.948863685	0.902934551	1.092465758	1.017837286	0.797959149	0.70273	0.512958944	0.518857181	0.668383121	0.603004277	0.628599823	0.786324799	2.150295734	1.788461685	1.229208946	1.475206614	1.238445401	1.212952852	0.521631598	0.668131888	0.810039401	0.742163777	0.693983376
10040_at	1.405221343	1.531791925	1.38138473	1.394825697	1.564534187	1.310457587	1.121343374	0.648902833	0.197336555	0.871076226	0.941780865	0.855837584	1.291618943	1.454545498	1.009029388	1.425799131	1.186176181	0.998979568	1.027300239	0.471922249	0.502857149	0.740473747	0.777897	0.847070575	0.997557998	1.981065035	1.885746598	1.359026432	1.436983466	1.353991628	0.917672873	0.419035852	0.712087989	0.864173234	0.748230517	0.90663898
10041_at	0.128263339	0.117919073	0.213393867	0.178852648	0.170594841	0.149237469	0.164680377	0.121212125	0.142857149	0.113228709	0.163242012	0.1177665	0.142365098	0.168181822	0.154627532	0.17694065	0.16833891	0.116326526	0.138523757	0.064794816	0.166857138	0.105046339	0.069742486	0.071499504	0.086691089	0.075739644	0.150452495	0.144016236	0.128099173	0.131302521	0.116355658	0.108776264	0.095604397	0.108267717	0.079878666	0.098547712
10042_at	0.88649261	0.569942176	0.653802514	0.56805402	0.75757581	0.627450943	0.501625121	0.701149404	0.225181609	0.528026938	0.913242042	0.805076182	0.717566073	0.6159091	0.668171525	0.473744303	0.545150518	0.379591823	0.64711827	0.610151172	0.503999949	0.716786802	0.670600832	0.87388283	0.366300374	0.594082832	0.648190081	0.789046705	0.744834661	0.735294163	0.30625686	0.363411605	0.453846157	0.822834611	0.743174911	0.761410773
10043_at	9.01816082	19.66589546	13.46765041	11.17660332	11.27833939	9.603485107	8.621884346	8.042842865	1.432203412	0.841928303	0.941780865	1.150253773	9.151550293	21.64318275	13.2708807	11.96118832	8.899665833	7.844897747	7.085945129	4.537796974	0.688000023	0.866117358	0.939914167	1.571996093	9.450550079	16.62366867	14.20588303	9.144016266	10.11053753	8.933823586	7.201975822	3.215080261	0.805494547	0.863188922	0.965621769	1.404564142
10044_at	2.707150936	1.81734097	1.460839987	1.646794081	1.404040456	1.36601305	1.440953374	2.413793087	4.117433548	2.106502295	2.018265009	2.282233477	2.513203382	1.930681825	1.306997776	1.036529779	1.177257538	1.140816331	1.722952366	3.187905073	1.185142756	2.273944378	1.901287556	2.626613855	2.908424854	1.611834288	1.518099546	1.330628872	1.522727132	1.493697524	1.387486339	4.304079056	1.052747369	1.93405509	2.01213336	1.965767503
10045_at	2.922815084	8.425433159	45.61407471	69.77278137	60.65769196	49.42483902	40.19393158	23.50574684	19.00605392	4.121076584	4.4691782	3.299492359	3.678530455	11.42613697	52.52821732	65.38356781	56.18060303	31.69897842	28.14054489	14.71166325	10.03199959	4.346035004	4.682403564	3.753724098	3.741147757	17.12662697	55.12443542	42.64300537	41.5774765	35.37395096	28.04939842	19.80222321	6.08571434	3.934055328	3.785641909	2.899377346
10046_at	0.124858119	0.171098262	0.246311024	0.269966245	0.407407403	0.352941185	0.39003247	0.74712646	0.909200966	0.239910319	0.373287678	0.418274105	0.227324918	0.126136377	0.341986448	0.381278574	0.439241946	0.421428561	0.482305348	1.386608958	0.26057142	0.363542736	0.346566528	0.487586886	0.203907222	0.196449712	0.28054297	0.462474644	0.458677679	0.483193278	0.437980264	1.88009882	0.181318685	0.363188982	0.347826093	0.332987517
10047_f_at	47.09421158	33.97571945	34.76390457	45.01687241	46.3445549	43.55446625	47.71939087	35.90177917	62.0786972	50.66592026	55.97146225	40.29746246	43.76578903	34.01250076	38.55643463	50.78881454	54.47045898	30.89897919	38.16481018	44.0907135	59.91085815	39.4263649	37.40557861	39.81032562	47.31257629	32.87574005	44.22624588	35.201828	40.93284988	46.69432831	38.15148544	54.55500412	35.53406906	36.27854156	37.42365646	37.29771423
10048_at	1.293984175	1.376878619	1.248581171	1.933633208	1.758698106	2.035947561	2.400866747	2.387669802	1.269975781	1.104260087	1.541095972	1.052791834	1.482204556	1.45568192	1.627539396	2.264840126	2.879598618	1.764285564	1.922143579	1.575593829	1.549714327	1.343975306	1.356223226	1.508440852	1.522588491	1.305325508	1.812217236	1.463488936	1.932851315	1.851890802	1.349066973	1.629171729	1.148351669	1.323818922	1.338725805	1.17323637
10049_at	1.916004539	1.108670473	0.555051088	0.73453325	0.59932667	0.636165619	0.713976145	0.69487983	0.622276068	0.876681626	1.767123342	1.07918787	1.956372023	1.190909147	0.72009027	0.812785387	0.775919735	0.529591858	0.704752207	0.588552892	1.666285753	1.562306881	1.546137452	1.564051628	1.866910815	0.697041452	0.765837073	0.4290061	0.616735518	0.497899204	0.357848525	0.637824416	1.070329666	1.77657485	1.666329622	1.841286182
10050_at	3.827468872	4.931791782	3.595913649	5.411698818	2.720538855	5.583877563	5.054171085	6.029258251	1.124697328	2.506726742	3.751141787	2.65989852	4.047072411	5.240909576	4.816027164	6.547945023	6.918617249	4.955101967	4.045500278	3.273218155	3.114285707	2.849639654	3.079399109	3.233366489	4.764347076	4.011834145	5.713800907	4.519269943	6.252066135	6.373949528	3.515916586	2.776267052	2.714285851	3.208661318	2.981799603	2.794605494
10051_at	1.748013616	2.60346818	1.782065868	2.811023712	2.499439001	2.824618578	3.166846991	3.253918409	6.317191124	2.08295989	2.276255608	1.967512727	2.528128624	2.10340929	1.891647935	2.965753317	2.882943153	2.064285755	2.293225288	4.694384575	5.729142666	2.719876528	3.531116009	3.468719006	2.156288385	1.03195262	2.581448078	1.68458426	2.245867729	2.25	2.34028554	8.611865997	4.518681526	2.791338682	2.537916899	2.475103617
10052_at	1.860385895	1.643930554	1.703745842	1.830146194	1.493827343	1.503268003	1.847237229	2.33751297	3.958837986	2.292601109	3.24885869	2.69340086	1.996555686	1.920454621	1.950338602	1.866438389	2.081382275	2.272449017	1.139534831	2.072354078	3.036571503	2.237899065	2.611588001	2.260178804	2.008547068	2.418934822	2.345022678	2.375253677	1.905991673	2.209033728	1.383095503	4.263287544	3.023077011	2.719488144	3.05864501	2.800829649
10053_at	8.368899345	4.337572098	9.069239616	7.421822071	9.430976868	6.896513939	7.501625061	8.552769661	28.86319733	9.869956017	15.12785339	12.12893295	11.14236546	6.205681801	8.036117554	6.353881359	5.151616573	7.85816288	6.133467674	18.27537918	15.75428581	12.49639511	15.22532177	10.84607697	9.995116234	6.685207367	7.445701599	6.600405693	5.332644463	7.774159431	9.032931328	29.82200241	14.38571453	13.02362156	16.94742012	15.9221983
10054_at	23.40522194	23.17687798	29.45857048	19.60517502	17.40067482	11.58060932	13.32610989	11.63427448	11.62469769	15.58408165	29.09703064	21.20507431	24.08036804	24.09204674	21.91083527	15.59589005	14.69453716	13.6428566	12.7896862	11.24298	20.52342796	17.24613762	21.60407639	16.91360474	26.29303932	29.22721863	24.29185486	15.29209042	14.0103302	14.01260567	13.42151451	11.61928272	20.11318779	17.45767593	21.39029312	23.29564095
10055_at	8.177071571	4.02543354	2.634506226	2.452193499	2.268238068	1.979302764	2.321776628	2.624869347	2.783293009	4.750000477	7.396119118	6.528933525	8.390356064	3.339772701	2.387133121	2.131278515	1.676699996	1.634693861	2.138523579	2.873650074	4.21600008	6.735324383	6.695279121	7.740814686	6.164834976	2.224852085	2.468325853	1.749493003	1.947314024	1.834033728	1.586169124	2.872682095	3.87142849	5.937992096	6.336703777	7.209543228
10056_at	2.304199696	5.123699665	3.113507271	4.482564926	4.317620754	3.967320442	4.068255424	4.476489067	2.510895967	2.405829668	2.141552687	1.563451767	2.647531748	5.011363983	4.516930103	4.518264771	4.602006435	4.048979282	3.602628708	3.010798931	2.401142836	2.547888756	1.548283339	1.714995027	2.880341768	4.356213093	4.520362377	4.163286209	4.386363506	4.534664154	3.770581961	3.49814558	2.232967138	2.370078802	1.401415586	1.467842221
10057_at	0.339387059	0.243930638	0.173666298	0.182227239	0.242424265	0.196078435	0.296858042	0.24764891	0.314769983	0.325112134	0.262557089	0.143147215	0.20436281	0.287499994	0.193002254	0.17694065	0.204013377	0.116326526	0.212335676	0.149028078	0.162285715	0.125643656	0.181330472	0.200595841	0.365079373	0.272189349	0.25339368	0.13286005	0.15289256	0.157563031	0.222832054	0.181705803	0.116483524	0.10334646	0.169868544	0.236514494
10058_at	2.39160037	5.872832298	6.331441402	7.707536697	8.800224304	8.18954277	7.976164341	7.036572933	4.768764973	3.226457357	2.8904109	2.055837631	2.319173574	3.905682087	6.388261795	8.372146606	8.110367775	7.084693432	8.05561161	3.528077841	4.596571445	3.442842245	1.903433442	2.638530493	2.40415144	5.401183605	7.668552399	6.590263844	7.917355537	7.523109436	6.811196804	3.960444689	3.5637362	2.957677126	2.034378052	2.106846333
10059_at	4.858115673	4.272832394	3.374574184	4.865016937	5.373737335	4.647058964	4.605633736	5.384534836	6.138014793	5.915919781	6.101598263	5.24771595	5.494833946	4.523863792	4.262979984	5.119863033	5.759197235	4.366326332	4.05561161	4.457883358	13.59771442	6.452111244	4.671673775	6.875869274	5.250305176	3.743195057	4.292986393	4.633874416	4.852272987	5.113445282	4.218441486	6.228676796	8.938462257	6.238188744	4.70576334	5.482364655
10060_at	3.417707205	12.13410378	9.771850586	11.81439877	9.334456444	8.826797485	8.968580246	6.019853592	0.521791756	1.630044818	1.544520617	1.211167574	3.700344563	11.39545441	11.42889309	11.83904076	13.42586422	6.165306091	5.704751968	1.984881282	2.007999897	1.725025654	1.270386338	1.589871049	3.907203913	13.24852085	13.85181046	7.049695969	7.72210741	6.268907547	4.757409573	1.15451169	1.427472472	1.441929102	0.95348835	1.29668045
10061_at	42.83314514	45.29364014	31.3689003	38.09674072	32.96408844	31.83660316	35.67713928	32.72413635	14.37530327	36.52242279	53.81620789	33.49035645	51.67623901	35.35113525	27.24266243	36.10160065	40.36789322	22.0714283	22.36905861	17.70410347	42.58171082	36.24407959	38.18240356	35.53922653	51.81196594	36.40473175	31.98303223	18.08316422	25.75309753	25.04411697	22.14818954	14.38936901	34.94835281	32.10826874	34.72800827	36.21472931
